qpu,n,shots_per_circuit,circuits,total_shots,task_rate_dollars,shot_rate_dollars,cost_dollars,within_20_dollar_cap,classical_bound,quantum_bound,ideal_quantum_advantage,readout_e0,readout_e1,readout_source,delta_mode,predicted_delta,expected_win_rate,margin_above_classical,physics_possible,certification_power,certification_power_percent,expected_p_value,passes_3sigma_at_expectation
emerald,15,180,30,5400,0.3,0.0016,17.64,True,0.9666666666666667,0.9972609476841365,0.03059428101746986,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028712597983312937,0.9685483497008236,0.0018816830341569224,True,0.01187901952622917,1.187901952622917,0.2374483981447087,False
emerald,15,190,30,5700,0.3,0.0016,18.12,True,0.9666666666666667,0.9972609476841365,0.03059428101746986,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028712597983312937,0.9685483497008236,0.0018816830341569224,True,0.012802673704736036,1.2802673704736036,0.22058315733507702,False
emerald,15,200,30,6000,0.3,0.0016,18.6,True,0.9666666666666667,0.9972609476841365,0.03059428101746986,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028712597983312937,0.9685483497008236,0.0018816830341569224,True,0.01367615207226227,1.3676152072262269,0.2265137844096344,False
emerald,15,210,30,6300,0.3,0.0016,19.080000000000002,True,0.9666666666666667,0.9972609476841365,0.03059428101746986,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028712597983312937,0.9685483497008236,0.0018816830341569224,True,0.014498756360048366,1.4498756360048366,0.2108749226608552,False
emerald,15,220,30,6600,0.3,0.0016,19.560000000000002,True,0.9666666666666667,0.9972609476841365,0.03059428101746986,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028712597983312937,0.9685483497008236,0.0018816830341569224,True,0.015270649100200371,1.527064910020037,0.21634625770225857,False
emerald,15,230,30,6900,0.3,0.0016,20.04,False,0.9666666666666667,0.9972609476841365,0.03059428101746986,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028712597983312937,0.9685483497008236,0.0018816830341569224,True,0.015992619105558374,1.5992619105558374,0.20178058796461165,False
emerald,15,240,30,7200,0.3,0.0016,20.52,False,0.9666666666666667,0.9972609476841365,0.03059428101746986,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028712597983312937,0.9685483497008236,0.0018816830341569224,True,0.016665901966797125,1.6665901966797125,0.18829054447648888,False
emerald,15,250,30,7500,0.3,0.0016,21.0,False,0.9666666666666667,0.9972609476841365,0.03059428101746986,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028712597983312937,0.9685483497008236,0.0018816830341569224,True,0.017292043262013435,1.7292043262013435,0.19323868711163453,False
emerald,15,260,30,7800,0.3,0.0016,21.48,False,0.9666666666666667,0.9972609476841365,0.03059428101746986,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028712597983312937,0.9685483497008236,0.0018816830341569224,True,0.01787279475737286,1.787279475737286,0.18059125375511859,False
emerald,15,270,30,8100,0.3,0.0016,21.96,False,0.9666666666666667,0.9972609476841365,0.03059428101746986,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028712597983312937,0.9685483497008236,0.0018816830341569224,True,0.018410036016056862,1.841003601605686,0.18519680410211495,False
emerald,15,280,30,8400,0.3,0.0016,22.44,False,0.9666666666666667,0.9972609476841365,0.03059428101746986,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028712597983312937,0.9685483497008236,0.0018816830341569224,True,0.01890571554042113,1.890571554042113,0.1733073106707075,False
emerald,15,290,30,8700,0.3,0.0016,22.92,False,0.9666666666666667,0.9972609476841365,0.03059428101746986,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028712597983312937,0.9685483497008236,0.0018816830341569224,True,0.019361806897732318,1.9361806897732319,0.17760988300903607,False
emerald,15,300,30,9000,0.3,0.0016,23.400000000000002,False,0.9666666666666667,0.9972609476841365,0.03059428101746986,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028712597983312937,0.9685483497008236,0.0018816830341569224,True,0.019780276346082527,1.9780276346082526,0.16640667427076228,False
emerald,17,10,34,340,0.3,0.0016,10.744,True,0.9705882352941176,0.9978670881475172,0.027278852853399593,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.02874759744894062,0.9691194906985766,-0.0014687445955410272,False,0.0,0.0,1.0,False
emerald,17,20,34,680,0.3,0.0016,11.287999999999998,True,0.9705882352941176,0.9978670881475172,0.027278852853399593,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.02874759744894062,0.9691194906985766,-0.0014687445955410272,False,0.0,0.0,1.0,False
emerald,17,30,34,1020,0.3,0.0016,11.831999999999999,True,0.9705882352941176,0.9978670881475172,0.027278852853399593,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.02874759744894062,0.9691194906985766,-0.0014687445955410272,False,0.0,0.0,1.0,False
emerald,17,40,34,1360,0.3,0.0016,12.376,True,0.9705882352941176,0.9978670881475172,0.027278852853399593,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.02874759744894062,0.9691194906985766,-0.0014687445955410272,False,0.0,0.0,1.0,False
emerald,17,50,34,1700,0.3,0.0016,12.92,True,0.9705882352941176,0.9978670881475172,0.027278852853399593,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.02874759744894062,0.9691194906985766,-0.0014687445955410272,False,0.0,0.0,1.0,False
emerald,17,60,34,2040,0.3,0.0016,13.464,True,0.9705882352941176,0.9978670881475172,0.027278852853399593,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.02874759744894062,0.9691194906985766,-0.0014687445955410272,False,0.0,0.0,1.0,False
emerald,17,70,34,2380,0.3,0.0016,14.008,True,0.9705882352941176,0.9978670881475172,0.027278852853399593,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.02874759744894062,0.9691194906985766,-0.0014687445955410272,False,0.0,0.0,1.0,False
emerald,17,80,34,2720,0.3,0.0016,14.552,True,0.9705882352941176,0.9978670881475172,0.027278852853399593,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.02874759744894062,0.9691194906985766,-0.0014687445955410272,False,0.0,0.0,1.0,False
emerald,17,90,34,3060,0.3,0.0016,15.096,True,0.9705882352941176,0.9978670881475172,0.027278852853399593,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.02874759744894062,0.9691194906985766,-0.0014687445955410272,False,0.0,0.0,1.0,False
emerald,17,100,34,3400,0.3,0.0016,15.639999999999999,True,0.9705882352941176,0.9978670881475172,0.027278852853399593,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.02874759744894062,0.9691194906985766,-0.0014687445955410272,False,0.0,0.0,1.0,False
emerald,17,110,34,3740,0.3,0.0016,16.183999999999997,True,0.9705882352941176,0.9978670881475172,0.027278852853399593,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.02874759744894062,0.9691194906985766,-0.0014687445955410272,False,0.0,0.0,1.0,False
emerald,17,120,34,4080,0.3,0.0016,16.728,True,0.9705882352941176,0.9978670881475172,0.027278852853399593,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.02874759744894062,0.9691194906985766,-0.0014687445955410272,False,0.0,0.0,1.0,False
emerald,17,130,34,4420,0.3,0.0016,17.272,True,0.9705882352941176,0.9978670881475172,0.027278852853399593,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.02874759744894062,0.9691194906985766,-0.0014687445955410272,False,0.0,0.0,1.0,False
emerald,17,140,34,4760,0.3,0.0016,17.816000000000003,True,0.9705882352941176,0.9978670881475172,0.027278852853399593,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.02874759744894062,0.9691194906985766,-0.0014687445955410272,False,0.0,0.0,1.0,False
emerald,17,150,34,5100,0.3,0.0016,18.36,True,0.9705882352941176,0.9978670881475172,0.027278852853399593,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.02874759744894062,0.9691194906985766,-0.0014687445955410272,False,0.0,0.0,1.0,False
emerald,17,160,34,5440,0.3,0.0016,18.904000000000003,True,0.9705882352941176,0.9978670881475172,0.027278852853399593,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.02874759744894062,0.9691194906985766,-0.0014687445955410272,False,0.0,0.0,1.0,False
emerald,17,170,34,5780,0.3,0.0016,19.448,True,0.9705882352941176,0.9978670881475172,0.027278852853399593,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.02874759744894062,0.9691194906985766,-0.0014687445955410272,False,0.0,0.0,1.0,False
emerald,17,180,34,6120,0.3,0.0016,19.992000000000004,True,0.9705882352941176,0.9978670881475172,0.027278852853399593,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.02874759744894062,0.9691194906985766,-0.0014687445955410272,False,0.0,0.0,1.0,False
emerald,17,190,34,6460,0.3,0.0016,20.535999999999998,False,0.9705882352941176,0.9978670881475172,0.027278852853399593,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.02874759744894062,0.9691194906985766,-0.0014687445955410272,False,0.0,0.0,1.0,False
emerald,17,200,34,6800,0.3,0.0016,21.08,False,0.9705882352941176,0.9978670881475172,0.027278852853399593,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.02874759744894062,0.9691194906985766,-0.0014687445955410272,False,0.0,0.0,1.0,False
emerald,17,210,34,7140,0.3,0.0016,21.624,False,0.9705882352941176,0.9978670881475172,0.027278852853399593,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.02874759744894062,0.9691194906985766,-0.0014687445955410272,False,0.0,0.0,1.0,False
emerald,17,220,34,7480,0.3,0.0016,22.168,False,0.9705882352941176,0.9978670881475172,0.027278852853399593,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.02874759744894062,0.9691194906985766,-0.0014687445955410272,False,0.0,0.0,1.0,False
emerald,17,230,34,7820,0.3,0.0016,22.711999999999996,False,0.9705882352941176,0.9978670881475172,0.027278852853399593,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.02874759744894062,0.9691194906985766,-0.0014687445955410272,False,0.0,0.0,1.0,False
emerald,17,240,34,8160,0.3,0.0016,23.255999999999997,False,0.9705882352941176,0.9978670881475172,0.027278852853399593,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.02874759744894062,0.9691194906985766,-0.0014687445955410272,False,0.0,0.0,1.0,False
emerald,17,250,34,8500,0.3,0.0016,23.799999999999997,False,0.9705882352941176,0.9978670881475172,0.027278852853399593,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.02874759744894062,0.9691194906985766,-0.0014687445955410272,False,0.0,0.0,1.0,False
emerald,17,260,34,8840,0.3,0.0016,24.343999999999998,False,0.9705882352941176,0.9978670881475172,0.027278852853399593,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.02874759744894062,0.9691194906985766,-0.0014687445955410272,False,0.0,0.0,1.0,False
emerald,17,270,34,9180,0.3,0.0016,24.887999999999998,False,0.9705882352941176,0.9978670881475172,0.027278852853399593,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.02874759744894062,0.9691194906985766,-0.0014687445955410272,False,0.0,0.0,1.0,False
emerald,17,280,34,9520,0.3,0.0016,25.432,False,0.9705882352941176,0.9978670881475172,0.027278852853399593,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.02874759744894062,0.9691194906985766,-0.0014687445955410272,False,0.0,0.0,1.0,False
emerald,17,290,34,9860,0.3,0.0016,25.976,False,0.9705882352941176,0.9978670881475172,0.027278852853399593,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.02874759744894062,0.9691194906985766,-0.0014687445955410272,False,0.0,0.0,1.0,False
emerald,17,300,34,10200,0.3,0.0016,26.52,False,0.9705882352941176,0.9978670881475172,0.027278852853399593,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.02874759744894062,0.9691194906985766,-0.0014687445955410272,False,0.0,0.0,1.0,False
emerald,19,10,38,380,0.3,0.0016,12.008000000000001,True,0.9736842105263158,0.9982922465033349,0.024608035977019105,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028772146734394655,0.9695200997689403,-0.00416411075737555,False,0.0,0.0,1.0,False
emerald,19,20,38,760,0.3,0.0016,12.615999999999998,True,0.9736842105263158,0.9982922465033349,0.024608035977019105,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028772146734394655,0.9695200997689403,-0.00416411075737555,False,0.0,0.0,1.0,False
emerald,19,30,38,1140,0.3,0.0016,13.223999999999998,True,0.9736842105263158,0.9982922465033349,0.024608035977019105,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028772146734394655,0.9695200997689403,-0.00416411075737555,False,0.0,0.0,1.0,False
emerald,19,40,38,1520,0.3,0.0016,13.831999999999999,True,0.9736842105263158,0.9982922465033349,0.024608035977019105,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028772146734394655,0.9695200997689403,-0.00416411075737555,False,0.0,0.0,1.0,False
emerald,19,50,38,1900,0.3,0.0016,14.44,True,0.9736842105263158,0.9982922465033349,0.024608035977019105,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028772146734394655,0.9695200997689403,-0.00416411075737555,False,0.0,0.0,1.0,False
emerald,19,60,38,2280,0.3,0.0016,15.048,True,0.9736842105263158,0.9982922465033349,0.024608035977019105,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028772146734394655,0.9695200997689403,-0.00416411075737555,False,0.0,0.0,1.0,False
emerald,19,70,38,2660,0.3,0.0016,15.655999999999999,True,0.9736842105263158,0.9982922465033349,0.024608035977019105,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028772146734394655,0.9695200997689403,-0.00416411075737555,False,0.0,0.0,1.0,False
emerald,19,80,38,3040,0.3,0.0016,16.264,True,0.9736842105263158,0.9982922465033349,0.024608035977019105,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028772146734394655,0.9695200997689403,-0.00416411075737555,False,0.0,0.0,1.0,False
emerald,19,90,38,3420,0.3,0.0016,16.872,True,0.9736842105263158,0.9982922465033349,0.024608035977019105,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028772146734394655,0.9695200997689403,-0.00416411075737555,False,0.0,0.0,1.0,False
emerald,19,100,38,3800,0.3,0.0016,17.479999999999997,True,0.9736842105263158,0.9982922465033349,0.024608035977019105,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028772146734394655,0.9695200997689403,-0.00416411075737555,False,0.0,0.0,1.0,False
emerald,19,110,38,4180,0.3,0.0016,18.088,True,0.9736842105263158,0.9982922465033349,0.024608035977019105,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028772146734394655,0.9695200997689403,-0.00416411075737555,False,0.0,0.0,1.0,False
emerald,19,120,38,4560,0.3,0.0016,18.695999999999998,True,0.9736842105263158,0.9982922465033349,0.024608035977019105,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028772146734394655,0.9695200997689403,-0.00416411075737555,False,0.0,0.0,1.0,False
emerald,19,130,38,4940,0.3,0.0016,19.304000000000002,True,0.9736842105263158,0.9982922465033349,0.024608035977019105,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028772146734394655,0.9695200997689403,-0.00416411075737555,False,0.0,0.0,1.0,False
emerald,19,140,38,5320,0.3,0.0016,19.912,True,0.9736842105263158,0.9982922465033349,0.024608035977019105,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028772146734394655,0.9695200997689403,-0.00416411075737555,False,0.0,0.0,1.0,False
emerald,19,150,38,5700,0.3,0.0016,20.520000000000003,False,0.9736842105263158,0.9982922465033349,0.024608035977019105,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028772146734394655,0.9695200997689403,-0.00416411075737555,False,0.0,0.0,1.0,False
emerald,19,160,38,6080,0.3,0.0016,21.128,False,0.9736842105263158,0.9982922465033349,0.024608035977019105,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028772146734394655,0.9695200997689403,-0.00416411075737555,False,0.0,0.0,1.0,False
emerald,19,170,38,6460,0.3,0.0016,21.736000000000004,False,0.9736842105263158,0.9982922465033349,0.024608035977019105,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028772146734394655,0.9695200997689403,-0.00416411075737555,False,0.0,0.0,1.0,False
emerald,19,180,38,6840,0.3,0.0016,22.344,False,0.9736842105263158,0.9982922465033349,0.024608035977019105,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028772146734394655,0.9695200997689403,-0.00416411075737555,False,0.0,0.0,1.0,False
emerald,19,190,38,7220,0.3,0.0016,22.951999999999998,False,0.9736842105263158,0.9982922465033349,0.024608035977019105,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028772146734394655,0.9695200997689403,-0.00416411075737555,False,0.0,0.0,1.0,False
emerald,19,200,38,7600,0.3,0.0016,23.56,False,0.9736842105263158,0.9982922465033349,0.024608035977019105,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028772146734394655,0.9695200997689403,-0.00416411075737555,False,0.0,0.0,1.0,False
emerald,19,210,38,7980,0.3,0.0016,24.168,False,0.9736842105263158,0.9982922465033349,0.024608035977019105,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028772146734394655,0.9695200997689403,-0.00416411075737555,False,0.0,0.0,1.0,False
emerald,19,220,38,8360,0.3,0.0016,24.776,False,0.9736842105263158,0.9982922465033349,0.024608035977019105,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028772146734394655,0.9695200997689403,-0.00416411075737555,False,0.0,0.0,1.0,False
emerald,19,230,38,8740,0.3,0.0016,25.383999999999997,False,0.9736842105263158,0.9982922465033349,0.024608035977019105,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028772146734394655,0.9695200997689403,-0.00416411075737555,False,0.0,0.0,1.0,False
emerald,19,240,38,9120,0.3,0.0016,25.991999999999997,False,0.9736842105263158,0.9982922465033349,0.024608035977019105,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028772146734394655,0.9695200997689403,-0.00416411075737555,False,0.0,0.0,1.0,False
emerald,19,250,38,9500,0.3,0.0016,26.599999999999998,False,0.9736842105263158,0.9982922465033349,0.024608035977019105,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028772146734394655,0.9695200997689403,-0.00416411075737555,False,0.0,0.0,1.0,False
emerald,19,260,38,9880,0.3,0.0016,27.208,False,0.9736842105263158,0.9982922465033349,0.024608035977019105,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028772146734394655,0.9695200997689403,-0.00416411075737555,False,0.0,0.0,1.0,False
emerald,19,270,38,10260,0.3,0.0016,27.816,False,0.9736842105263158,0.9982922465033349,0.024608035977019105,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028772146734394655,0.9695200997689403,-0.00416411075737555,False,0.0,0.0,1.0,False
emerald,19,280,38,10640,0.3,0.0016,28.424,False,0.9736842105263158,0.9982922465033349,0.024608035977019105,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028772146734394655,0.9695200997689403,-0.00416411075737555,False,0.0,0.0,1.0,False
emerald,19,290,38,11020,0.3,0.0016,29.032,False,0.9736842105263158,0.9982922465033349,0.024608035977019105,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028772146734394655,0.9695200997689403,-0.00416411075737555,False,0.0,0.0,1.0,False
emerald,19,300,38,11400,0.3,0.0016,29.64,False,0.9736842105263158,0.9982922465033349,0.024608035977019105,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.028772146734394655,0.9695200997689403,-0.00416411075737555,False,0.0,0.0,1.0,False
emerald,21,10,42,420,0.3,0.0016,13.272,True,0.9761904761904762,0.99860189859059,0.022411422400113845,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.0287900265134875,0.9698118720771025,-0.006378604113373654,False,0.0,0.0,1.0,False
emerald,21,20,42,840,0.3,0.0016,13.943999999999999,True,0.9761904761904762,0.99860189859059,0.022411422400113845,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.0287900265134875,0.9698118720771025,-0.006378604113373654,False,0.0,0.0,1.0,False
emerald,21,30,42,1260,0.3,0.0016,14.616,True,0.9761904761904762,0.99860189859059,0.022411422400113845,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.0287900265134875,0.9698118720771025,-0.006378604113373654,False,0.0,0.0,1.0,False
emerald,21,40,42,1680,0.3,0.0016,15.288,True,0.9761904761904762,0.99860189859059,0.022411422400113845,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.0287900265134875,0.9698118720771025,-0.006378604113373654,False,0.0,0.0,1.0,False
emerald,21,50,42,2100,0.3,0.0016,15.96,True,0.9761904761904762,0.99860189859059,0.022411422400113845,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.0287900265134875,0.9698118720771025,-0.006378604113373654,False,0.0,0.0,1.0,False
emerald,21,60,42,2520,0.3,0.0016,16.632,True,0.9761904761904762,0.99860189859059,0.022411422400113845,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.0287900265134875,0.9698118720771025,-0.006378604113373654,False,0.0,0.0,1.0,False
emerald,21,70,42,2940,0.3,0.0016,17.304,True,0.9761904761904762,0.99860189859059,0.022411422400113845,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.0287900265134875,0.9698118720771025,-0.006378604113373654,False,0.0,0.0,1.0,False
emerald,21,80,42,3360,0.3,0.0016,17.976,True,0.9761904761904762,0.99860189859059,0.022411422400113845,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.0287900265134875,0.9698118720771025,-0.006378604113373654,False,0.0,0.0,1.0,False
emerald,21,90,42,3780,0.3,0.0016,18.648,True,0.9761904761904762,0.99860189859059,0.022411422400113845,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.0287900265134875,0.9698118720771025,-0.006378604113373654,False,0.0,0.0,1.0,False
emerald,21,100,42,4200,0.3,0.0016,19.32,True,0.9761904761904762,0.99860189859059,0.022411422400113845,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.0287900265134875,0.9698118720771025,-0.006378604113373654,False,0.0,0.0,1.0,False
emerald,21,110,42,4620,0.3,0.0016,19.991999999999997,True,0.9761904761904762,0.99860189859059,0.022411422400113845,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.0287900265134875,0.9698118720771025,-0.006378604113373654,False,0.0,0.0,1.0,False
emerald,21,120,42,5040,0.3,0.0016,20.664,False,0.9761904761904762,0.99860189859059,0.022411422400113845,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.0287900265134875,0.9698118720771025,-0.006378604113373654,False,0.0,0.0,1.0,False
emerald,21,130,42,5460,0.3,0.0016,21.336,False,0.9761904761904762,0.99860189859059,0.022411422400113845,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.0287900265134875,0.9698118720771025,-0.006378604113373654,False,0.0,0.0,1.0,False
emerald,21,140,42,5880,0.3,0.0016,22.008000000000003,False,0.9761904761904762,0.99860189859059,0.022411422400113845,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.0287900265134875,0.9698118720771025,-0.006378604113373654,False,0.0,0.0,1.0,False
emerald,21,150,42,6300,0.3,0.0016,22.68,False,0.9761904761904762,0.99860189859059,0.022411422400113845,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.0287900265134875,0.9698118720771025,-0.006378604113373654,False,0.0,0.0,1.0,False
emerald,21,160,42,6720,0.3,0.0016,23.352000000000004,False,0.9761904761904762,0.99860189859059,0.022411422400113845,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.0287900265134875,0.9698118720771025,-0.006378604113373654,False,0.0,0.0,1.0,False
emerald,21,170,42,7140,0.3,0.0016,24.024,False,0.9761904761904762,0.99860189859059,0.022411422400113845,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.0287900265134875,0.9698118720771025,-0.006378604113373654,False,0.0,0.0,1.0,False
emerald,21,180,42,7560,0.3,0.0016,24.696000000000005,False,0.9761904761904762,0.99860189859059,0.022411422400113845,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.0287900265134875,0.9698118720771025,-0.006378604113373654,False,0.0,0.0,1.0,False
emerald,21,190,42,7980,0.3,0.0016,25.368,False,0.9761904761904762,0.99860189859059,0.022411422400113845,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.0287900265134875,0.9698118720771025,-0.006378604113373654,False,0.0,0.0,1.0,False
emerald,21,200,42,8400,0.3,0.0016,26.04,False,0.9761904761904762,0.99860189859059,0.022411422400113845,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.0287900265134875,0.9698118720771025,-0.006378604113373654,False,0.0,0.0,1.0,False
emerald,21,210,42,8820,0.3,0.0016,26.712,False,0.9761904761904762,0.99860189859059,0.022411422400113845,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.0287900265134875,0.9698118720771025,-0.006378604113373654,False,0.0,0.0,1.0,False
emerald,21,220,42,9240,0.3,0.0016,27.384,False,0.9761904761904762,0.99860189859059,0.022411422400113845,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.0287900265134875,0.9698118720771025,-0.006378604113373654,False,0.0,0.0,1.0,False
emerald,21,230,42,9660,0.3,0.0016,28.055999999999997,False,0.9761904761904762,0.99860189859059,0.022411422400113845,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.0287900265134875,0.9698118720771025,-0.006378604113373654,False,0.0,0.0,1.0,False
emerald,21,240,42,10080,0.3,0.0016,28.727999999999998,False,0.9761904761904762,0.99860189859059,0.022411422400113845,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.0287900265134875,0.9698118720771025,-0.006378604113373654,False,0.0,0.0,1.0,False
emerald,21,250,42,10500,0.3,0.0016,29.4,False,0.9761904761904762,0.99860189859059,0.022411422400113845,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.0287900265134875,0.9698118720771025,-0.006378604113373654,False,0.0,0.0,1.0,False
emerald,21,260,42,10920,0.3,0.0016,30.072,False,0.9761904761904762,0.99860189859059,0.022411422400113845,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.0287900265134875,0.9698118720771025,-0.006378604113373654,False,0.0,0.0,1.0,False
emerald,21,270,42,11340,0.3,0.0016,30.744,False,0.9761904761904762,0.99860189859059,0.022411422400113845,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.0287900265134875,0.9698118720771025,-0.006378604113373654,False,0.0,0.0,1.0,False
emerald,21,280,42,11760,0.3,0.0016,31.416,False,0.9761904761904762,0.99860189859059,0.022411422400113845,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.0287900265134875,0.9698118720771025,-0.006378604113373654,False,0.0,0.0,1.0,False
emerald,21,290,42,12180,0.3,0.0016,32.088,False,0.9761904761904762,0.99860189859059,0.022411422400113845,0.0013,0.028,"our probe, 2026-08-20; e1 includes prep error",published,0.0287900265134875,0.9698118720771025,-0.006378604113373654,False,0.0,0.0,1.0,False
